readpair	integr_hotspot	chr1	pos1	chr2	pos2	EBV_cluster
A00295:260:HM53HDSXX:4:2375:20618:16939		20	21684246	NC_007605	158933	
A00295:260:HM53HDSXX:2:2150:31783:17174		20	22696525	NC_007605	109085	
A00295:260:HM53HDSXX:1:1533:1497:8750		20	23122736	NC_007605	78747	
A00295:260:HM53HDSXX:2:1464:8232:5228		20	23772264	NC_007605	64402	
A00295:260:HM53HDSXX:4:1439:15438:18834		20	23835607	NC_007605	110750	
A00295:260:HM53HDSXX:3:2327:24632:36605		20	24471413	NC_007605	114368	
A00295:260:HM53HDSXX:2:2504:1217:2190		20	24856249	NC_007605	47941	
A00295:260:HM53HDSXX:4:2301:28628:27586		20	25235663	NC_007605	79604	
A00295:260:HM53HDSXX:3:2575:9625:24486		20	25271357	NC_007605	35248	
A00295:260:HM53HDSXX:2:1664:26286:7999		20	25566908	NC_007605	145688	
A00295:260:HM53HDSXX:4:1628:12057:1861		20	25888191	NC_007605	95580	
A00295:260:HM53HDSXX:4:1628:12057:1861		20	25888192	NC_007605	95561	
A00295:260:HM53HDSXX:1:2167:24876:23312		20	26081911	NC_007605	45084	
A00295:260:HM53HDSXX:1:1568:24777:16939		20	29607309	NC_007605	99473	
A00295:260:HM53HDSXX:4:1156:8250:33411		20	29804042	NC_007605	133018	
A00295:260:HM53HDSXX:4:1156:8250:33411		20	29804043	NC_007605	133232	
A00295:260:HM53HDSXX:2:1250:5168:24064		20	30134134	NC_007605	9955	
A00295:260:HM53HDSXX:3:1414:24089:21605		20	30386010	NC_007605	85180	
A00295:260:HM53HDSXX:2:1123:1570:23249		20	30501227	NC_007605	48861	
A00295:260:HM53HDSXX:2:1201:8269:36886		20	30652092	NC_007605	145274	
A00295:260:HM53HDSXX:2:1201:8214:36918		20	30652092	NC_007605	145274	
A00295:260:HM53HDSXX:2:1201:8269:36886		20	30652119	NC_007605	145249	
A00295:260:HM53HDSXX:2:1201:8214:36918		20	30652119	NC_007605	145249	
A00295:260:HM53HDSXX:2:1161:20826:18991		20	30864821	NC_007605	82384	
A00295:260:HM53HDSXX:3:2249:20582:12962		20	31404295	NC_007605	63505	
A00295:260:HM53HDSXX:2:1317:29713:1971		20	32197752	NC_007605	114501	
A00295:260:HM53HDSXX:4:1354:32099:1157		20	32269152	NC_007605	146142	
A00295:260:HM53HDSXX:4:2367:3251:22874		20	32484760	NC_007605	145433	
A00295:260:HM53HDSXX:1:1366:27525:16532		20	32511117	NC_007605	123532	
A00295:260:HM53HDSXX:1:2106:17969:19304		20	32740653	NC_007605	11545	
A00295:260:HM53HDSXX:1:2106:17969:19304		20	32740654	NC_007605	11545	
A00295:260:HM53HDSXX:2:2577:13132:1564		20	32751484	NC_007605	162143	
A00295:260:HM53HDSXX:2:2619:29152:12242		20	33041873	NC_007605	91142	
A00295:260:HM53HDSXX:4:2245:18141:27524		20	33132632	NC_007605	123947	
A00295:260:HM53HDSXX:4:2606:18819:36808		20	33166621	NC_007605	59123	
A00295:260:HM53HDSXX:4:2606:18819:36808		20	33166622	NC_007605	59272	
A00295:260:HM53HDSXX:1:1475:11080:22216		20	33202998	NC_007605	109554	
A00295:260:HM53HDSXX:2:1456:27615:13307		20	33639440	NC_007605	155629	
A00295:260:HM53HDSXX:4:2534:32154:24267		20	33727290	NC_007605	94683	
A00295:260:HM53HDSXX:4:2361:13440:4131		20	34671584	NC_007605	96935	
A00295:260:HM53HDSXX:1:2242:4309:23985		20	34786791	NC_007605	110771	
A00295:260:HM53HDSXX:1:2242:4309:23985		20	34786792	NC_007605	110857	
A00295:260:HM53HDSXX:3:1116:25437:20400		20	36000384	NC_007605	1875	
A00295:260:HM53HDSXX:3:1116:25437:20400		20	36000385	NC_007605	1870	
A00295:260:HM53HDSXX:3:2235:21612:7138		20	36154438	NC_007605	151381	
A00295:260:HM53HDSXX:3:1567:8675:19961		20	36913221	NC_007605	82032	
A00295:260:HM53HDSXX:4:1535:19542:4836		20	37587956	NC_007605	164502	
A00295:260:HM53HDSXX:2:1118:17092:14779		20	37884706	NC_007605	147615	
A00295:260:HM53HDSXX:3:2644:12310:28573		20	37892738	NC_007605	116806	
A00295:260:HM53HDSXX:4:1446:17354:3270		20	38118172	NC_007605	118206	
A00295:260:HM53HDSXX:1:1373:3396:9878		20	38303177	NC_007605	109593	
A00295:260:HM53HDSXX:1:1443:22968:25144		20	38428335	NC_007605	120637	
A00295:260:HM53HDSXX:4:2662:29288:26600		20	38847933	NC_007605	68898	
A00295:260:HM53HDSXX:3:2450:22688:24314		20	39512887	NC_007605	1629	
A00295:260:HM53HDSXX:4:1322:32759:34366		20	41123040	NC_007605	135309	
A00295:260:HM53HDSXX:4:2270:27145:4038		20	41765563	NC_007605	158135	
A00295:260:HM53HDSXX:2:1304:5032:14309		20	42277111	NC_007605	78422	
A00295:260:HM53HDSXX:2:1304:5032:14309		20	42277112	NC_007605	78501	
A00295:260:HM53HDSXX:3:2436:28745:16673		20	43174635	NC_007605	105302	
A00295:260:HM53HDSXX:4:1246:4969:15107		20	43823020	NC_007605	140656	
A00295:260:HM53HDSXX:4:1246:4969:15107		20	43823020	NC_007605	140659	
A00295:260:HM53HDSXX:1:2134:2926:20494		20	44592196	NC_007605	165809	
A00295:260:HM53HDSXX:1:2134:2926:20494		20	44592197	NC_007605	165965	
A00295:260:HM53HDSXX:1:1413:27263:5525		20	45079709	NC_007605	139981	
A00295:260:HM53HDSXX:2:2129:12789:13651		20	45844697	NC_007605	83041	
A00295:260:HM53HDSXX:4:1152:5023:9502		20	46288926	NC_007605	102564	
A00295:260:HM53HDSXX:2:2547:9209:20353		20	46459449	NC_007605	159365	
A00295:260:HM53HDSXX:2:1148:22101:8609		20	47352865	NC_007605	166123	
A00295:260:HM53HDSXX:2:1148:22101:8609		20	47352866	NC_007605	166071	
A00295:260:HM53HDSXX:1:1465:32877:20791		20	47411510	NC_007605	151145	
A00295:260:HM53HDSXX:3:2607:1949:16830		20	47666442	NC_007605	55683	
A00295:260:HM53HDSXX:1:2574:14208:1924		20	48185985	NC_007605	99336	
A00295:260:HM53HDSXX:4:2427:15492:19116		20	48689765	NC_007605	164663	
A00295:260:HM53HDSXX:1:1628:11270:4852		20	48702635	NC_007605	57571	
A00295:260:HM53HDSXX:1:2222:19144:31579		20	50693558	NC_007605	152963	
A00295:260:HM53HDSXX:1:2324:10682:31172		20	50799801	NC_007605	43015	
A00295:260:HM53HDSXX:4:2208:10945:19914		20	50901846	NC_007605	51824	
A00295:260:HM53HDSXX:2:2440:6578:20556		20	50969054	NC_007605	166580	
A00295:260:HM53HDSXX:3:2575:31720:2065		20	51117015	NC_007605	88230	
A00295:260:HM53HDSXX:2:1618:13602:34882		20	51298018	NC_007605	120268	
A00295:260:HM53HDSXX:3:1155:8088:34194		20	51429886	NC_007605	121033	
A00295:260:HM53HDSXX:4:1355:30572:27007		20	51755850	NC_007605	80832	
A00295:260:HM53HDSXX:1:2370:2003:16517		20	52548423	NC_007605	165090	
A00295:260:HM53HDSXX:1:2370:2003:16517		20	52548424	NC_007605	165182	
A00295:260:HM53HDSXX:1:1627:26856:30874		20	52990712	NC_007605	116112	
A00295:260:HM53HDSXX:2:2355:16333:10520		20	53321856	NC_007605	158148	
A00295:260:HM53HDSXX:2:2469:21097:16172		20	53418518	NC_007605	100488	
A00295:260:HM53HDSXX:4:1403:3929:5822		20	53658976	NC_007605	150404	
A00295:260:HM53HDSXX:4:1403:4616:5822		20	53658976	NC_007605	150404	
A00295:260:HM53HDSXX:3:2315:26304:1548		20	54814029	NC_007605	136877	
A00295:260:HM53HDSXX:4:1436:9697:20635		20	55598035	NC_007605	163844	
A00295:260:HM53HDSXX:4:1436:9697:20635		20	55598044	NC_007605	163835	
A00295:260:HM53HDSXX:3:2407:2853:24690		20	55732630	NC_007605	73052	
A00295:260:HM53HDSXX:3:2227:4354:33238		20	55901259	NC_007605	44012	
A00295:260:HM53HDSXX:4:1413:2926:17957		20	55925929	NC_007605	169521	
A00295:260:HM53HDSXX:3:2346:3712:19413		20	55925936	NC_007605	85938	
A00295:260:HM53HDSXX:3:1548:29252:1078		20	55925967	NC_007605	57869	
A00295:260:HM53HDSXX:4:2107:32325:19398		20	56147670	NC_007605	119213	
A00295:260:HM53HDSXX:4:1302:32145:36777		20	56355123	NC_007605	150479	
A00295:260:HM53HDSXX:1:2572:2013:28870		20	57008857	NC_007605	67334	
A00295:260:HM53HDSXX:3:1463:2492:18615		20	57405676	NC_007605	36408	
A00295:260:HM53HDSXX:3:1313:24026:25535		20	57922720	NC_007605	48384	
A00295:260:HM53HDSXX:3:1425:21866:26522		20	57971499	NC_007605	126694	
A00295:260:HM53HDSXX:4:1401:30083:21433		20	58426868	NC_007605	137069	
A00295:260:HM53HDSXX:4:2249:31810:4570		20	58556507	NC_007605	138933	
A00295:260:HM53HDSXX:4:2147:7853:16626		20	59355216	NC_007605	128710	
A00295:260:HM53HDSXX:1:1545:18141:26240		20	59445542	NC_007605	72149	
A00295:260:HM53HDSXX:1:1545:18141:26240		20	59445543	NC_007605	72090	
A00295:260:HM53HDSXX:3:1305:21305:13933		20	59704760	NC_007605	37439	
A00295:260:HM53HDSXX:3:1305:21305:13933		20	59704761	NC_007605	37360	
A00295:260:HM53HDSXX:2:2347:6488:11537		20	60162052	NC_007605	79388	
A00295:260:HM53HDSXX:4:1356:1985:28761		20	61392555	NC_007605	158071	
A00295:260:HM53HDSXX:3:2363:3775:12164		20	61652698	NC_007605	10086	
A00295:260:HM53HDSXX:3:2363:3775:12164		20	61652699	NC_007605	10164	
A00295:260:HM53HDSXX:4:2570:19976:29919		20	61730222	NC_007605	147386	
A00295:260:HM53HDSXX:2:2475:21269:14246		20	61842926	NC_007605	54014	
A00295:260:HM53HDSXX:2:1318:32325:26600		20	61913285	NC_007605	131851	
A00295:260:HM53HDSXX:4:2636:8793:35697		20	62208474	NC_007605	114943	
A00295:260:HM53HDSXX:2:1350:1524:7200		20	62260259	NC_007605	167863	
A00295:260:HM53HDSXX:2:1350:1524:7200		20	62260324	NC_007605	167798	
A00295:260:HM53HDSXX:1:1531:23113:21887		20	62697056	NC_007605	147943	
A00295:260:HM53HDSXX:1:1531:23113:21887		20	62697122	NC_007605	147943	
A00295:260:HM53HDSXX:1:2128:24035:35697		21	9851938	NC_007605	108006	
A00295:260:HM53HDSXX:4:1514:14380:5509		21	10515616	NC_007605	65174	
A00295:260:HM53HDSXX:3:1247:26115:30467		21	10835200	NC_007605	158025	
A00295:260:HM53HDSXX:1:1548:2112:34522		21	10918410	NC_007605	84669	
A00295:260:HM53HDSXX:1:1404:25599:11256		21	10927196	NC_007605	8898	
A00295:260:HM53HDSXX:4:1458:18041:11224		21	14367148	NC_007605	61012	
A00295:260:HM53HDSXX:4:2565:4010:17425		21	14558847	NC_007605	59541	
A00295:260:HM53HDSXX:2:1430:23258:21950		21	14801726	NC_007605	48763	
A00295:260:HM53HDSXX:1:1351:21477:36401		21	15535449	NC_007605	51384	
A00295:260:HM53HDSXX:1:1352:21486:13964		21	15535449	NC_007605	51384	
A00295:260:HM53HDSXX:1:1317:5954:18255		21	16089119	NC_007605	119668	
A00295:260:HM53HDSXX:3:1142:13358:12070		21	16285272	NC_007605	133595	
A00295:260:HM53HDSXX:2:2119:10547:22889		21	16354370	NC_007605	149554	
A00295:260:HM53HDSXX:3:2211:32542:6965		21	16680109	NC_007605	3526	
A00295:260:HM53HDSXX:2:1526:14299:29450		21	16701517	NC_007605	56223	
A00295:260:HM53HDSXX:2:1643:8404:25817		21	16727269	NC_007605	161633	
A00295:260:HM53HDSXX:3:1450:12834:14418		21	17376214	NC_007605	49516	
A00295:260:HM53HDSXX:2:2249:5231:27868		21	17605406	NC_007605	77081	
A00295:260:HM53HDSXX:2:2249:5059:28166		21	17605406	NC_007605	77081	
A00295:260:HM53HDSXX:3:2441:4679:29763		21	18880381	NC_007605	149756	
A00295:260:HM53HDSXX:4:2130:10592:20776		21	19253535	NC_007605	152414	
A00295:260:HM53HDSXX:4:2648:9471:36746		21	20147257	NC_007605	153348	
A00295:260:HM53HDSXX:2:1460:4182:27868		21	20259019	NC_007605	82875	
A00295:260:HM53HDSXX:4:2366:11424:5212		21	20598518	NC_007605	11593	
A00295:260:HM53HDSXX:1:2110:16902:3834		21	20900053	NC_007605	55840	
A00295:260:HM53HDSXX:4:1425:6894:12806		21	20960263	NC_007605	72555	
A00295:260:HM53HDSXX:4:1121:10393:4053		21	20972487	NC_007605	1924	
A00295:260:HM53HDSXX:2:1529:26639:13088		21	21010219	NC_007605	82045	
A00295:260:HM53HDSXX:2:1529:26639:13088		21	21010220	NC_007605	82211	
A00295:260:HM53HDSXX:1:2560:15112:36589		21	21330515	NC_007605	117494	
A00295:260:HM53HDSXX:1:2560:15112:36589		21	21330516	NC_007605	117671	
A00295:260:HM53HDSXX:4:1643:15573:17409		21	21612343	NC_007605	126467	
A00295:260:HM53HDSXX:4:1643:15573:17409		21	21612344	NC_007605	126596	
A00295:260:HM53HDSXX:4:1643:15881:17440		21	21612344	NC_007605	126596	
A00295:260:HM53HDSXX:2:1676:2202:8469		21	21830833	NC_007605	45494	
A00295:260:HM53HDSXX:1:2333:16532:24173		21	22173225	NC_007605	128368	
A00295:260:HM53HDSXX:3:1532:17508:26678		21	22408616	NC_007605	133435	
A00295:260:HM53HDSXX:3:1532:17508:26678		21	22408617	NC_007605	133835	
A00295:260:HM53HDSXX:1:2433:2645:17879		21	23023458	NC_007605	126737	
A00295:260:HM53HDSXX:3:1253:24352:16454		21	23497111	NC_007605	56590	
A00295:260:HM53HDSXX:3:2124:30463:11412		21	23730760	NC_007605	169431	
A00295:260:HM53HDSXX:3:2124:30463:11412		21	23730761	NC_007605	169569	
A00295:260:HM53HDSXX:4:1526:23475:18599		21	23857192	NC_007605	98084	
A00295:260:HM53HDSXX:3:1651:29722:32017		21	24133398	NC_007605	55251	
A00295:260:HM53HDSXX:2:1354:2383:4085		21	24326770	NC_007605	67196	
A00295:260:HM53HDSXX:2:1354:2383:4085		21	24326789	NC_007605	67196	
A00295:260:HM53HDSXX:3:2444:10303:19398		21	25273074	NC_007605	77212	
A00295:260:HM53HDSXX:3:2444:10303:19398		21	25273075	NC_007605	77334	
A00295:260:HM53HDSXX:4:1456:3992:2895		21	25667874	NC_007605	4678	
A00295:260:HM53HDSXX:3:2630:4544:30906		21	25791054	NC_007605	85500	
A00295:260:HM53HDSXX:3:2630:4544:30906		21	25791054	NC_007605	85500	
A00295:260:HM53HDSXX:2:2347:17933:10817		21	25792014	NC_007605	125650	
A00295:260:HM53HDSXX:2:2347:17933:10817		21	25792015	NC_007605	125765	
A00295:260:HM53HDSXX:3:1513:22028:30091		21	26103464	NC_007605	55713	
A00295:260:HM53HDSXX:1:1464:30960:10175		21	26528700	NC_007605	70094	
A00295:260:HM53HDSXX:1:2549:28709:28134		21	27044485	NC_007605	109262	
A00295:260:HM53HDSXX:2:1244:30147:8703		21	27265095	NC_007605	85961	
A00295:260:HM53HDSXX:1:2305:3893:3255		21	27408766	NC_007605	145829	
A00295:260:HM53HDSXX:1:1518:27977:18756		21	27577446	NC_007605	130824	
A00295:260:HM53HDSXX:2:2603:17517:34992		21	28154757	NC_007605	101037	
A00295:260:HM53HDSXX:2:2603:17517:34992		21	28154758	NC_007605	101037	
A00295:260:HM53HDSXX:2:1337:7771:28886		21	28200232	NC_007605	164744	
A00295:260:HM53HDSXX:3:2452:3667:5400		21	28211555	NC_007605	158828	
A00295:260:HM53HDSXX:3:2518:17752:23249		21	28216177	NC_007605	10928	
A00295:260:HM53HDSXX:3:1144:4336:26663		21	28633297	NC_007605	109104	
A00295:260:HM53HDSXX:3:1503:24985:21183		21	28923088	NC_007605	69981	
A00295:260:HM53HDSXX:3:1503:24985:21183		21	28923089	NC_007605	70087	
A00295:260:HM53HDSXX:4:2546:28176:31407		21	29147377	NC_007605	65649	
A00295:260:HM53HDSXX:4:2546:28176:31407		21	29147394	NC_007605	65649	
A00295:260:HM53HDSXX:3:2576:4878:4178		21	29205257	NC_007605	91967	
A00295:260:HM53HDSXX:4:1246:6605:4006		21	29267643	NC_007605	163222	
A00295:260:HM53HDSXX:2:1418:19298:10332		21	29649606	NC_007605	165632	
A00295:260:HM53HDSXX:2:2202:21025:22529		21	30072756	NC_007605	148732	
A00295:260:HM53HDSXX:2:2202:21025:22529		21	30072757	NC_007605	148417	
A00295:260:HM53HDSXX:2:2202:21278:22686		21	30072757	NC_007605	148417	
A00295:260:HM53HDSXX:2:1267:23773:21089		21	30264804	NC_007605	108776	
A00295:260:HM53HDSXX:2:1143:24939:32910		21	30643578	NC_007605	106118	
A00295:260:HM53HDSXX:4:2478:3115:14779		21	30771952	NC_007605	120050	
A00295:260:HM53HDSXX:4:2478:3115:14779		21	30771953	NC_007605	119912	
A00295:260:HM53HDSXX:1:2551:10366:2628		21	30842783	NC_007605	106963	
A00295:260:HM53HDSXX:1:2551:10366:2628		21	30842784	NC_007605	107033	
A00295:260:HM53HDSXX:4:2309:8820:1423		21	30867993	NC_007605	1438	
A00295:260:HM53HDSXX:3:1615:31693:32299		21	31096664	NC_007605	105976	
A00295:260:HM53HDSXX:3:2324:28664:32659		21	31423810	NC_007605	102434	
A00295:260:HM53HDSXX:3:1226:28691:35430		21	31652369	NC_007605	50002	
A00295:260:HM53HDSXX:3:1226:28691:35430		21	31652370	NC_007605	50118	
A00295:260:HM53HDSXX:3:2363:27968:30389		21	31829317	NC_007605	186	
A00295:260:HM53HDSXX:2:1433:18041:16642		21	31940769	NC_007605	60872	
A00295:260:HM53HDSXX:2:1433:18041:16642		21	31940770	NC_007605	60706	
A00295:260:HM53HDSXX:2:2109:4625:24001		21	32077909	NC_007605	56460	
A00295:260:HM53HDSXX:4:2206:2184:1329		21	32621247	NC_007605	5435	
A00295:260:HM53HDSXX:4:2411:7645:25504		21	33329527	NC_007605	10016	
A00295:260:HM53HDSXX:4:2411:7645:25504		21	33329528	NC_007605	10005	
A00295:260:HM53HDSXX:2:1471:3070:26913		21	33587689	NC_007605	91583	
A00295:260:HM53HDSXX:2:1471:3070:26913		21	33587690	NC_007605	91564	
A00295:260:HM53HDSXX:4:2457:10086:26537		21	34425823	NC_007605	35382	
A00295:260:HM53HDSXX:4:2341:6560:19774		21	34948544	NC_007605	84055	
A00295:260:HM53HDSXX:1:1509:23267:6089		21	35313669	NC_007605	67491	
A00295:260:HM53HDSXX:1:2338:17806:18490		21	35394547	NC_007605	118122	
A00295:260:HM53HDSXX:1:2338:17806:18490		21	35394547	NC_007605	118122	
A00295:260:HM53HDSXX:2:1509:13865:21151		21	35405855	NC_007605	92620	
A00295:260:HM53HDSXX:2:2526:18964:33520		21	35413953	NC_007605	166731	
A00295:260:HM53HDSXX:2:2526:18964:33520		21	35413981	NC_007605	166731	
A00295:260:HM53HDSXX:2:1522:27073:24424		21	35617417	NC_007605	137054	
A00295:260:HM53HDSXX:3:2206:6135:33254		21	35658807	NC_007605	7303	
A00295:260:HM53HDSXX:3:2120:25500:26616		21	36205740	NC_007605	2936	
A00295:260:HM53HDSXX:1:1428:10565:23202		21	36500161	NC_007605	153836	
A00295:260:HM53HDSXX:3:2505:12924:27070		21	36825424	NC_007605	2153	
A00295:260:HM53HDSXX:1:1330:24406:19116		21	37994765	NC_007605	53032	
A00295:260:HM53HDSXX:1:1330:24406:19116		21	37994765	NC_007605	53032	
A00295:260:HM53HDSXX:3:1375:3360:6026		21	38534033	NC_007605	64930	
A00295:260:HM53HDSXX:3:1346:11686:22451		21	38692490	NC_007605	81654	
A00295:260:HM53HDSXX:3:1346:11686:22451		21	38692514	NC_007605	81654	
A00295:260:HM53HDSXX:4:1615:17327:34914		21	38766204	NC_007605	102958	
A00295:260:HM53HDSXX:4:1457:23339:26381		21	39479712	NC_007605	146933	
A00295:260:HM53HDSXX:4:2126:17761:5635		21	39571775	NC_007605	66336	
A00295:260:HM53HDSXX:4:2126:17761:5635		21	39571776	NC_007605	66337	
A00295:260:HM53HDSXX:1:1269:12147:10066		21	39700354	NC_007605	108928	
A00295:260:HM53HDSXX:1:1614:12581:27508		21	40723464	NC_007605	63526	
A00295:260:HM53HDSXX:2:1478:5755:25175		21	41063289	NC_007605	84744	
A00295:260:HM53HDSXX:1:1532:5900:19288		21	41196722	NC_007605	110911	
A00295:260:HM53HDSXX:4:2138:10782:24017		21	41366983	NC_007605	85380	
A00295:260:HM53HDSXX:1:2514:16694:3349		21	41726182	NC_007605	62708	
A00295:260:HM53HDSXX:4:1527:29541:19774		21	42835432	NC_007605	78702	
A00295:260:HM53HDSXX:2:1655:24505:10144		21	43166485	NC_007605	3171	
A00295:260:HM53HDSXX:4:2220:15085:26083		21	43853806	NC_007605	104640	
A00295:260:HM53HDSXX:2:2269:32452:20964		21	44264102	NC_007605	5828	
A00295:260:HM53HDSXX:2:2653:6225:36072		21	44581810	NC_007605	124502	
A00295:260:HM53HDSXX:4:1238:18765:18834		21	45134912	NC_007605	137158	
A00295:260:HM53HDSXX:4:1238:18765:18834		21	45134913	NC_007605	137284	
A00295:260:HM53HDSXX:3:1501:7988:23657		21	45368046	NC_007605	87452	
A00295:260:HM53HDSXX:3:1411:22453:19210		21	45397900	NC_007605	65453	
A00295:260:HM53HDSXX:3:1411:22453:19210		21	45397901	NC_007605	65318	
A00295:260:HM53HDSXX:2:2403:14470:25144		21	45647640	NC_007605	36446	
A00295:260:HM53HDSXX:1:2245:11921:28933		21	45821087	NC_007605	126302	
A00295:260:HM53HDSXX:1:2245:11921:28933		21	45821087	NC_007605	126302	
A00295:260:HM53HDSXX:1:1423:20808:27978		21	45941700	NC_007605	85714	
A00295:260:HM53HDSXX:2:1317:4517:15201		21	46837097	NC_007605	78335	
A00295:260:HM53HDSXX:4:1623:15854:6245		21	46975212	NC_007605	124307	
A00295:260:HM53HDSXX:3:1338:30834:12493		21	47210037	NC_007605	72337	
A00295:260:HM53HDSXX:3:1338:30834:12493		21	47210055	NC_007605	72337	
A00295:260:HM53HDSXX:1:2268:20455:31814		21	47270485	NC_007605	9722	
A00295:260:HM53HDSXX:2:2361:29261:31626		21	47444744	NC_007605	61190	
A00295:260:HM53HDSXX:3:2220:1777:27211		22	16470690	NC_007605	154590	
A00295:260:HM53HDSXX:4:2242:12057:13260		22	17569802	NC_007605	126703	
A00295:260:HM53HDSXX:4:2242:12057:13260		22	17569802	NC_007605	126703	
A00295:260:HM53HDSXX:2:2119:9489:30295		22	17729933	NC_007605	62792	
A00295:260:HM53HDSXX:1:2119:16821:25676		22	17912344	NC_007605	138411	
A00295:260:HM53HDSXX:1:2119:16821:25676		22	17912344	NC_007605	138411	
A00295:260:HM53HDSXX:3:2238:22616:16579		22	18604785	NC_007605	59605	
A00295:260:HM53HDSXX:3:2509:17264:18270		22	18616104	NC_007605	138372	
A00295:260:HM53HDSXX:3:1418:15628:2503		22	18954838	NC_007605	131679	
A00295:260:HM53HDSXX:2:1606:24008:21339		22	19541465	NC_007605	67630	
A00295:260:HM53HDSXX:1:2506:15619:12759		22	20144418	NC_007605	107544	
A00295:260:HM53HDSXX:2:2673:31937:3756		22	20276084	NC_007605	56361	
A00295:260:HM53HDSXX:2:1431:29460:31845		22	20455237	NC_007605	103333	
A00295:260:HM53HDSXX:4:1240:23556:11005		22	20489984	NC_007605	138640	
A00295:260:HM53HDSXX:4:1133:21902:15687		22	21122645	NC_007605	62058	
A00295:260:HM53HDSXX:2:1308:18041:35837		22	21461512	NC_007605	99575	
A00295:260:HM53HDSXX:4:2535:26087:22561		22	21700779	NC_007605	158624	
A00295:260:HM53HDSXX:3:2164:23909:17472		22	21727538	NC_007605	100631	
A00295:260:HM53HDSXX:2:1263:32814:15327		22	21926028	NC_007605	59682	
A00295:260:HM53HDSXX:2:1263:32814:15327		22	21926029	NC_007605	59907	
A00295:260:HM53HDSXX:2:1335:28528:32393		22	22039002	NC_007605	88801	
A00295:260:HM53HDSXX:2:1335:28528:32393		22	22039002	NC_007605	88801	
A00295:260:HM53HDSXX:4:2422:25997:8249		22	22176863	NC_007605	90322	
A00295:260:HM53HDSXX:3:1603:5430:24111		22	22304658	NC_007605	102411	
A00295:260:HM53HDSXX:3:2354:27037:14246		22	23301255	NC_007605	144928	
A00295:260:HM53HDSXX:1:1311:14841:1423		22	23342259	NC_007605	78752	
A00295:260:HM53HDSXX:3:1339:7545:6699		22	23492055	NC_007605	116496	
A00295:260:HM53HDSXX:4:1616:10203:5165		22	23813505	NC_007605	81776	
A00295:260:HM53HDSXX:4:2304:31557:2284		22	24992550	NC_007605	120550	
A00295:260:HM53HDSXX:4:2327:22498:13213		22	25730751	NC_007605	47091	
A00295:260:HM53HDSXX:4:2421:17571:16203		22	25795950	NC_007605	66156	
A00295:260:HM53HDSXX:4:2421:17571:16203		22	25795951	NC_007605	66398	
A00295:260:HM53HDSXX:1:1269:22905:8594		22	25916357	NC_007605	153997	
A00295:260:HM53HDSXX:4:1463:9570:6637		22	26346430	NC_007605	148005	
A00295:260:HM53HDSXX:3:1678:3830:22592		22	26386392	NC_007605	93566	
A00295:260:HM53HDSXX:1:1427:2817:18552		22	26816472	NC_007605	97412	
A00295:260:HM53HDSXX:2:2676:5701:12868		22	27209917	NC_007605	110309	
A00295:260:HM53HDSXX:3:1404:13738:32737		22	27542905	NC_007605	107920	
A00295:260:HM53HDSXX:3:1404:13738:32737		22	27542923	NC_007605	107902	
A00295:260:HM53HDSXX:4:1222:11080:19523		22	27785832	NC_007605	84982	
A00295:260:HM53HDSXX:2:2106:26964:27962		22	27816606	NC_007605	55004	
A00295:260:HM53HDSXX:2:2106:26964:27962		22	27816607	NC_007605	54968	
A00295:260:HM53HDSXX:2:2212:31602:31391		22	28029523	NC_007605	76189	
A00295:260:HM53HDSXX:4:1640:26919:20995		22	28377559	NC_007605	152027	
A00295:260:HM53HDSXX:2:1308:30138:12727		22	28421409	NC_007605	89585	
A00295:260:HM53HDSXX:2:1308:30138:12727		22	28421410	NC_007605	89578	
A00295:260:HM53HDSXX:2:1448:7545:11960		22	28672534	NC_007605	164574	
A00295:260:HM53HDSXX:2:1448:7545:11960		22	28672535	NC_007605	164728	
A00295:260:HM53HDSXX:1:2578:14190:27884		22	28849029	NC_007605	138121	
A00295:260:HM53HDSXX:1:1225:30346:26490		22	29183840	NC_007605	152694	
A00295:260:HM53HDSXX:2:2546:32389:32440		22	29224571	NC_007605	745	
A00295:260:HM53HDSXX:4:1303:29731:33348		22	30308419	NC_007605	155420	
A00295:260:HM53HDSXX:1:2441:6840:25927		22	30314395	NC_007605	2579	
A00295:260:HM53HDSXX:1:2441:6840:25927		22	30314396	NC_007605	2560	
A00295:260:HM53HDSXX:2:1507:12906:4711		22	30555875	NC_007605	61504	
A00295:260:HM53HDSXX:2:1507:12906:4711		22	30555875	NC_007605	61504	
A00295:260:HM53HDSXX:2:2423:13756:15702		22	31421598	NC_007605	148246	
A00295:260:HM53HDSXX:1:1604:2320:32597		22	31618355	NC_007605	146819	
A00295:260:HM53HDSXX:3:1441:16405:28964		22	31765574	NC_007605	120095	
A00295:260:HM53HDSXX:2:1139:22046:21449		22	32120174	NC_007605	6837	
A00295:260:HM53HDSXX:3:2560:4472:28902		22	32506377	NC_007605	124494	
A00295:260:HM53HDSXX:1:2325:23366:30248		22	32760839	NC_007605	159190	
A00295:260:HM53HDSXX:3:2608:28556:12367		22	32774003	NC_007605	49549	
A00295:260:HM53HDSXX:4:1458:23719:35806		22	32919984	NC_007605	104010	
A00295:260:HM53HDSXX:2:1229:21359:34726		22	33591362	NC_007605	127497	
A00295:260:HM53HDSXX:1:1654:25427:25833		22	33773610	NC_007605	132363	
A00295:260:HM53HDSXX:2:1611:1633:22858		22	33793438	NC_007605	105293	
