readpair	integr_hotspot	chr1	pos1	chr2	pos2	EBV_cluster
A00295:260:HM53HDSXX:4:1209:6912:35133		2	191270700	NC_007605	84171	
A00295:260:HM53HDSXX:2:1315:14217:15655		2	191614768	NC_007605	1552	
A00295:260:HM53HDSXX:3:1108:2257:24158		2	191653180	NC_007605	80258	
A00295:260:HM53HDSXX:4:1336:2989:19382		2	192679057	NC_007605	118872	
A00295:260:HM53HDSXX:2:2416:1904:6230		2	193451105	NC_007605	47283	
A00295:260:HM53HDSXX:3:1223:21685:32941		2	194168048	NC_007605	88048	
A00295:260:HM53HDSXX:4:2139:20681:35524		2	194511157	NC_007605	80031	
A00295:260:HM53HDSXX:2:2423:30662:20055		2	195883129	NC_007605	129690	
A00295:260:HM53HDSXX:1:1469:27543:25269		2	195986985	NC_007605	97619	
A00295:260:HM53HDSXX:4:1144:5113:29888		2	196115223	NC_007605	87219	
A00295:260:HM53HDSXX:4:1355:22480:4539		2	200582697	NC_007605	128028	
A00295:260:HM53HDSXX:4:2613:5701:16219		2	201415917	NC_007605	77819	
A00295:260:HM53HDSXX:3:1233:28809:36229		2	201909937	NC_007605	169437	
A00295:260:HM53HDSXX:2:1128:18846:19413		2	205433193	NC_007605	55292	
A00295:260:HM53HDSXX:2:1128:18846:19413		2	205433194	NC_007605	55170	
A00295:260:HM53HDSXX:2:1446:19488:34616		2	205461437	NC_007605	114526	
A00295:260:HM53HDSXX:4:1246:26693:32377		2	205969700	NC_007605	68812	
A00295:260:HM53HDSXX:4:1252:14434:36793		2	206555138	NC_007605	63393	
A00295:260:HM53HDSXX:4:1252:14434:36793		2	206555139	NC_007605	63355	
A00295:260:HM53HDSXX:3:1446:32886:13228		2	206756084	NC_007605	96712	
A00295:260:HM53HDSXX:3:1446:32886:13228		2	206756085	NC_007605	96705	
A00295:260:HM53HDSXX:4:2173:12255:5243		2	207866501	NC_007605	98073	
A00295:260:HM53HDSXX:2:1441:17752:7748		2	209413542	NC_007605	44353	
A00295:260:HM53HDSXX:4:2629:32895:26146		2	211039462	NC_007605	127876	
A00295:260:HM53HDSXX:2:1168:31042:30013		2	211815296	NC_007605	53103	
A00295:260:HM53HDSXX:3:1676:10239:5541		2	212626703	NC_007605	110547	
A00295:260:HM53HDSXX:1:2634:1732:6183		2	212760298	NC_007605	85600	
A00295:260:HM53HDSXX:1:2634:1732:6183		2	212760299	NC_007605	85586	
A00295:260:HM53HDSXX:4:1459:24343:18568		2	213765268	NC_007605	135284	
A00295:260:HM53HDSXX:4:1459:24343:18568		2	213765269	NC_007605	135284	
A00295:260:HM53HDSXX:1:1155:26232:4993		2	213790441	NC_007605	103904	
A00295:260:HM53HDSXX:1:2675:18096:28040		2	215087711	NC_007605	73201	
A00295:260:HM53HDSXX:4:2620:26612:14418		2	215130001	NC_007605	51104	
A00295:260:HM53HDSXX:3:2536:2456:13980		2	215211388	NC_007605	47853	
A00295:260:HM53HDSXX:2:1318:21585:31548		2	215452423	NC_007605	79753	
A00295:260:HM53HDSXX:2:2659:13178:19648		2	215902944	NC_007605	165931	
A00295:260:HM53HDSXX:4:1431:27380:13589		2	216088869	NC_007605	73374	
A00295:260:HM53HDSXX:4:1334:7093:36072		2	217489769	NC_007605	57583	
A00295:260:HM53HDSXX:4:2510:5231:19257		2	217909311	NC_007605	96765	
A00295:260:HM53HDSXX:2:1306:31855:14606		2	217931635	NC_007605	167355	
A00295:260:HM53HDSXX:3:2137:30662:16955		2	218549688	NC_007605	167616	
A00295:260:HM53HDSXX:3:2137:30662:16955		2	218549689	NC_007605	167769	
A00295:260:HM53HDSXX:4:2348:15492:27164		2	221021930	NC_007605	124857	
A00295:260:HM53HDSXX:2:2411:18005:32268		2	221440430	NC_007605	610	
A00295:260:HM53HDSXX:2:2411:18005:32268		2	221440431	NC_007605	397	
A00295:260:HM53HDSXX:4:1653:12852:20807		2	221516836	NC_007605	130252	
A00295:260:HM53HDSXX:2:1356:1877:16047		2	223727290	NC_007605	42112	
A00295:260:HM53HDSXX:2:1356:1877:16047		2	223727291	NC_007605	42230	
A00295:260:HM53HDSXX:4:2428:22055:7028		2	223731463	NC_007605	9338	
A00295:260:HM53HDSXX:3:1259:28239:29074		2	223731463	NC_007605	9345	
A00295:260:HM53HDSXX:2:2329:27380:14873		2	223731463	NC_007605	11990	
A00295:260:HM53HDSXX:1:1542:31331:20243		2	223731463	NC_007605	57848	
A00295:260:HM53HDSXX:3:1261:15167:3020		2	225810067	NC_007605	123702	
A00295:260:HM53HDSXX:3:1261:15167:3020		2	225810068	NC_007605	123621	
A00295:260:HM53HDSXX:2:1354:31882:34601		2	226320354	NC_007605	168249	
A00295:260:HM53HDSXX:3:1675:18195:7451		2	226649420	NC_007605	114171	
A00295:260:HM53HDSXX:2:2123:27868:20729		2	228349393	NC_007605	78933	
A00295:260:HM53HDSXX:3:2340:4698:7059		2	228871972	NC_007605	134465	
A00295:260:HM53HDSXX:3:2340:4698:7059		2	228871973	NC_007605	134403	
A00295:260:HM53HDSXX:3:1142:8901:22608		2	229182910	NC_007605	43428	
A00295:260:HM53HDSXX:4:1378:21612:14935		2	230041128	NC_007605	125263	
A00295:260:HM53HDSXX:4:1378:21612:14935		2	230041213	NC_007605	125263	
A00295:260:HM53HDSXX:3:2208:19868:11350		2	230062661	NC_007605	54338	
A00295:260:HM53HDSXX:3:1210:31647:8015		2	230206136	NC_007605	123786	
A00295:260:HM53HDSXX:2:1649:3387:19539		2	232497904	NC_007605	59788	
A00295:260:HM53HDSXX:1:2114:9851:3552		2	232908595	NC_007605	50096	
A00295:260:HM53HDSXX:3:2141:3197:17268		2	235247591	NC_007605	123244	
A00295:260:HM53HDSXX:3:2141:3197:17268		2	235247592	NC_007605	123370	
A00295:260:HM53HDSXX:2:1362:13865:6277		2	235473099	NC_007605	159528	
A00295:260:HM53HDSXX:1:2533:10773:23938		2	235650401	NC_007605	44752	
A00295:260:HM53HDSXX:3:1501:10321:12320		2	237351071	NC_007605	79997	
A00295:260:HM53HDSXX:4:1253:26503:35180		2	237841892	NC_007605	41503	
A00295:260:HM53HDSXX:3:1658:15447:14465		2	237873582	NC_007605	158910	
A00295:260:HM53HDSXX:3:1658:15447:14465		2	237873583	NC_007605	159072	
A00295:260:HM53HDSXX:4:1545:24117:13573		2	238209944	NC_007605	39705	
A00295:260:HM53HDSXX:4:1128:14045:25191		2	238252157	NC_007605	64027	
A00295:260:HM53HDSXX:4:2103:9254:13949		2	238821211	NC_007605	140427	
A00295:260:HM53HDSXX:4:2103:9254:13949		2	238821212	NC_007605	140520	
A00295:260:HM53HDSXX:2:2646:27525:4601		2	239594669	NC_007605	113984	
A00295:260:HM53HDSXX:2:1228:2049:16658		2	239706187	NC_007605	48518	
A00295:260:HM53HDSXX:1:1455:26096:22545		2	240325191	NC_007605	64436	
A00295:260:HM53HDSXX:3:1451:30300:2049		2	240649232	NC_007605	77477	
A00295:260:HM53HDSXX:3:1451:30300:2049		2	240649233	NC_007605	77648	
A00295:260:HM53HDSXX:3:2503:8865:1376		2	240717971	NC_007605	73567	
A00295:260:HM53HDSXX:2:2531:31494:30921		2	241219242	NC_007605	165061	
A00295:260:HM53HDSXX:2:1328:31919:9392		2	241263187	NC_007605	167894	
A00295:260:HM53HDSXX:3:1204:23276:23140		2	241533413	NC_007605	127968	
A00295:260:HM53HDSXX:1:2107:7916:18803		2	241787225	NC_007605	104376	
A00295:260:HM53HDSXX:3:1201:25238:35744		2	241900151	NC_007605	67134	
A00295:260:HM53HDSXX:2:1665:29170:7701		2	242549680	NC_007605	90155	
A00295:260:HM53HDSXX:2:2152:32190:23046		2	242813497	NC_007605	9004	
A00295:260:HM53HDSXX:1:2405:27299:29418		20	2054835	NC_007605	112887	
A00295:260:HM53HDSXX:2:2534:19994:2675		20	2975585	NC_007605	144787	
A00295:260:HM53HDSXX:2:2534:19994:2675		20	2975586	NC_007605	144787	
A00295:260:HM53HDSXX:3:1236:10267:30358		20	3453556	NC_007605	55175	
A00295:260:HM53HDSXX:3:1206:8910:36683		20	3466092	NC_007605	39759	
A00295:260:HM53HDSXX:2:1629:21459:20118		20	6675409	NC_007605	152637	
A00295:260:HM53HDSXX:4:2504:29568:18787		20	7006441	NC_007605	122048	
A00295:260:HM53HDSXX:4:2504:29568:18787		20	7006442	NC_007605	122048	
A00295:260:HM53HDSXX:4:1316:1524:5228		20	8839920	NC_007605	126992	
A00295:260:HM53HDSXX:4:1549:26476:4695		20	9624255	NC_007605	121827	
A00295:260:HM53HDSXX:4:1549:26323:4742		20	9624255	NC_007605	121827	
A00295:260:HM53HDSXX:3:1234:22155:29778		20	11165530	NC_007605	125571	
A00295:260:HM53HDSXX:4:1505:19669:29074		20	11332888	NC_007605	136528	
A00295:260:HM53HDSXX:1:1532:24957:32033		20	12237063	NC_007605	47972	
A00295:260:HM53HDSXX:4:1414:14940:8797		20	12526698	NC_007605	168417	
A00295:260:HM53HDSXX:1:1611:14371:7968		20	12875057	NC_007605	159713	
A00295:260:HM53HDSXX:1:1611:14371:7968		20	12875058	NC_007605	159546	
A00295:260:HM53HDSXX:3:2633:27172:21966		20	14751661	NC_007605	161487	
A00295:260:HM53HDSXX:2:1676:17806:29857		20	14910187	NC_007605	117041	
A00295:260:HM53HDSXX:2:2532:25093:19899		20	15097686	NC_007605	47149	
A00295:260:HM53HDSXX:1:1358:21269:31845		20	16450404	NC_007605	122417	
A00295:260:HM53HDSXX:3:1129:14778:19445		20	20040782	NC_007605	67863	
A00295:260:HM53HDSXX:1:1136:12491:12759		20	20196644	NC_007605	86627	
A00295:260:HM53HDSXX:2:1454:8106:31375		20	20250906	NC_007605	120380	
A00295:260:HM53HDSXX:4:2637:8422:10911		20	20585762	NC_007605	45326	
A00295:260:HM53HDSXX:4:1377:29731:16595		20	21113413	NC_007605	159784	
A00295:260:HM53HDSXX:2:1141:5692:4805		20	22213873	NC_007605	117286	
A00295:260:HM53HDSXX:3:1376:4300:2519		20	22667879	NC_007605	5034	
A00295:260:HM53HDSXX:3:2511:17128:33818		20	23690002	NC_007605	4680	
A00295:260:HM53HDSXX:3:2511:17128:33818		20	23690003	NC_007605	4573	
A00295:260:HM53HDSXX:2:2565:27606:9408		20	24630427	NC_007605	163116	
A00295:260:HM53HDSXX:2:1336:14642:18521		20	29653658	NC_007605	57595	
A00295:260:HM53HDSXX:4:1468:7365:3975		20	31458910	NC_007605	128640	
A00295:260:HM53HDSXX:1:1139:19569:15374		20	32237218	NC_007605	8952	
A00295:260:HM53HDSXX:1:1139:19569:15374		20	32237219	NC_007605	9070	
A00295:260:HM53HDSXX:2:2452:30816:35383		20	32857226	NC_007605	162867	
A00295:260:HM53HDSXX:1:1420:18014:5008		20	32988947	NC_007605	90597	
A00295:260:HM53HDSXX:4:2512:17689:35008		20	34310121	NC_007605	158066	
A00295:260:HM53HDSXX:1:2576:12735:1939		20	35450607	NC_007605	48638	
A00295:260:HM53HDSXX:2:1368:4969:28354		20	35687629	NC_007605	134723	
A00295:260:HM53HDSXX:2:1368:4969:28354		20	35687630	NC_007605	134852	
A00295:260:HM53HDSXX:1:2318:8359:35258		20	36360154	NC_007605	159033	
A00295:260:HM53HDSXX:3:2531:15429:21355		20	36360154	NC_007605	159033	
A00295:260:HM53HDSXX:3:2531:15429:21355		20	36360155	NC_007605	159110	
A00295:260:HM53HDSXX:1:2318:8359:35258		20	36360155	NC_007605	159110	
A00295:260:HM53HDSXX:4:2124:28610:27179		20	37478727	NC_007605	64359	
A00295:260:HM53HDSXX:3:2209:11116:4679		20	39223741	NC_007605	859	
A00295:260:HM53HDSXX:2:2665:9507:25066		20	39354018	NC_007605	69106	
A00295:260:HM53HDSXX:3:2632:17372:12226		20	39809769	NC_007605	58838	
A00295:260:HM53HDSXX:3:2632:17372:12226		20	39809780	NC_007605	58818	
A00295:260:HM53HDSXX:4:1551:21522:5760		20	41397759	NC_007605	89769	
A00295:260:HM53HDSXX:2:2355:9977:13479		20	41534253	NC_007605	51858	
A00295:260:HM53HDSXX:1:1651:3884:32299		20	42341424	NC_007605	8160	
A00295:260:HM53HDSXX:2:1272:32443:11835		20	44919635	NC_007605	53061	
A00295:260:HM53HDSXX:4:1514:6867:17425		20	45778183	NC_007605	167608	
A00295:260:HM53HDSXX:1:2520:23891:30843		20	47747953	NC_007605	161557	
A00295:260:HM53HDSXX:2:1554:25834:6245		20	47757136	NC_007605	76776	
A00295:260:HM53HDSXX:2:1138:1859:34898		20	48201265	NC_007605	54718	
A00295:260:HM53HDSXX:3:2528:19135:20635		20	48227584	NC_007605	8716	
A00295:260:HM53HDSXX:3:2307:32217:19554		20	48849641	NC_007605	109739	
A00295:260:HM53HDSXX:3:1561:11767:3176		20	50105695	NC_007605	124187	
A00295:260:HM53HDSXX:1:1350:8133:7498		20	51029338	NC_007605	113898	
A00295:260:HM53HDSXX:1:2539:6008:10269		20	51395585	NC_007605	9506	
A00295:260:HM53HDSXX:3:1443:27679:18615		20	51433120	NC_007605	49079	
A00295:260:HM53HDSXX:2:2127:16694:11459		20	52474037	NC_007605	54913	
A00295:260:HM53HDSXX:3:1505:25021:8155		20	53279547	NC_007605	105338	
A00295:260:HM53HDSXX:3:1505:25021:8155		20	53279548	NC_007605	105560	
A00295:260:HM53HDSXX:1:2668:3197:34084		20	54685830	NC_007605	133195	
A00295:260:HM53HDSXX:1:1114:25572:8735		20	54713869	NC_007605	137807	
A00295:260:HM53HDSXX:1:1114:25572:8735		20	54713870	NC_007605	137807	
A00295:260:HM53HDSXX:1:2660:24795:14622		20	54881785	NC_007605	166571	
A00295:260:HM53HDSXX:1:2209:20419:24768		20	55921136	NC_007605	36560	
A00295:260:HM53HDSXX:1:1445:28745:24596		20	56355776	NC_007605	968	
A00295:260:HM53HDSXX:2:1449:31105:14278		20	57361154	NC_007605	36616	
A00295:260:HM53HDSXX:4:1432:25970:8390		20	58269953	NC_007605	51387	
A00295:260:HM53HDSXX:4:2156:24306:18004		20	59469242	NC_007605	148294	
A00295:260:HM53HDSXX:3:2501:31467:19946		20	59886761	NC_007605	66043	
A00295:260:HM53HDSXX:1:2403:13322:35994		20	60140161	NC_007605	36401	
A00295:260:HM53HDSXX:1:2127:5782:34898		20	62324870	NC_007605	36407	
A00295:260:HM53HDSXX:4:2619:20980:36636		21	9568518	NC_007605	140300	
A00295:260:HM53HDSXX:2:1677:21920:22514		21	9904947	NC_007605	43476	
A00295:260:HM53HDSXX:3:2678:29215:11099		21	10582402	NC_007605	127777	
A00295:260:HM53HDSXX:1:2466:26874:36886		21	10807106	NC_007605	108978	
A00295:260:HM53HDSXX:1:1338:31720:18004		21	15199464	NC_007605	102251	
A00295:260:HM53HDSXX:1:2610:27995:10488		21	16424980	NC_007605	55286	
A00295:260:HM53HDSXX:1:1401:10908:34131		21	16591527	NC_007605	139622	
A00295:260:HM53HDSXX:2:1468:30743:33442		21	17089814	NC_007605	146098	
A00295:260:HM53HDSXX:4:2247:25075:36088		21	17287218	NC_007605	2508	
A00295:260:HM53HDSXX:2:2419:12147:12038		21	17409912	NC_007605	92211	
A00295:260:HM53HDSXX:4:2270:3106:16297		21	17669266	NC_007605	97004	
A00295:260:HM53HDSXX:3:1417:24623:25379		21	18970026	NC_007605	114831	
A00295:260:HM53HDSXX:4:2170:30897:17989		21	19251644	NC_007605	71251	
A00295:260:HM53HDSXX:3:1357:20057:35446		21	19819053	NC_007605	8947	
A00295:260:HM53HDSXX:2:1472:15302:29966		21	20593919	NC_007605	42043	
A00295:260:HM53HDSXX:1:1534:26024:30749		21	21087178	NC_007605	37806	
A00295:260:HM53HDSXX:3:1426:8305:23516		21	21679994	NC_007605	107552	
A00295:260:HM53HDSXX:2:2371:9534:22795		21	22042477	NC_007605	113802	
A00295:260:HM53HDSXX:2:1563:10592:3020		21	22524807	NC_007605	46661	
A00295:260:HM53HDSXX:4:2645:16468:21621		21	23585392	NC_007605	91629	
A00295:260:HM53HDSXX:4:1646:29387:31908		21	24278901	NC_007605	66092	
A00295:260:HM53HDSXX:3:2554:1280:20807		21	24664778	NC_007605	110688	
A00295:260:HM53HDSXX:3:2554:1280:20807		21	24664779	NC_007605	110766	
A00295:260:HM53HDSXX:4:1475:29894:30812		21	26336023	NC_007605	58925	
A00295:260:HM53HDSXX:1:2342:28330:20024		21	27517751	NC_007605	134640	
A00295:260:HM53HDSXX:3:2335:24216:8453		21	29489232	NC_007605	144541	
A00295:260:HM53HDSXX:3:2335:24117:8343		21	29489233	NC_007605	144711	
A00295:260:HM53HDSXX:3:2335:24216:8453		21	29489233	NC_007605	144711	
A00295:260:HM53HDSXX:3:2465:30409:1204		21	31261649	NC_007605	104799	
A00295:260:HM53HDSXX:3:1323:3739:7467		21	31490692	NC_007605	67313	
A00295:260:HM53HDSXX:2:2334:21215:33254		21	31501860	NC_007605	152506	
A00295:260:HM53HDSXX:3:1113:26214:32737		21	32055060	NC_007605	77042	
A00295:260:HM53HDSXX:3:1113:26214:32737		21	32055061	NC_007605	76941	
A00295:260:HM53HDSXX:4:1636:6352:1564		21	33089227	NC_007605	165505	
A00295:260:HM53HDSXX:4:1415:5520:1031		21	34580959	NC_007605	71819	
A00295:260:HM53HDSXX:4:1415:5520:1031		21	34580960	NC_007605	71801	
A00295:260:HM53HDSXX:2:1217:22661:14184		21	36388868	NC_007605	42669	
A00295:260:HM53HDSXX:3:2516:6867:1861		21	37416301	NC_007605	4935	
A00295:260:HM53HDSXX:4:2519:5466:34319		21	37517380	NC_007605	52236	
A00295:260:HM53HDSXX:4:1259:7491:1971		21	38566351	NC_007605	37179	
A00295:260:HM53HDSXX:4:1367:10800:19977		21	38759246	NC_007605	9467	
A00295:260:HM53HDSXX:2:2407:8260:14888		21	39918500	NC_007605	121046	
A00295:260:HM53HDSXX:2:2407:8260:14888		21	39918502	NC_007605	121042	
A00295:260:HM53HDSXX:4:1317:23782:7263		21	40857163	NC_007605	158408	
A00295:260:HM53HDSXX:4:2339:5168:31015		21	41185585	NC_007605	48210	
A00295:260:HM53HDSXX:2:2561:4309:29716		21	41622696	NC_007605	148357	
A00295:260:HM53HDSXX:2:2561:4309:29716		21	41622697	NC_007605	148423	
A00295:260:HM53HDSXX:4:2643:10502:27477		21	44251414	NC_007605	53370	
A00295:260:HM53HDSXX:4:1342:12979:19147		21	44941800	NC_007605	149782	
A00295:260:HM53HDSXX:2:2346:4291:28401		21	45306459	NC_007605	87375	
A00295:260:HM53HDSXX:2:1637:16161:13792		21	45897099	NC_007605	50795	
A00295:260:HM53HDSXX:4:1166:30029:33426		21	47027401	NC_007605	52002	
A00295:260:HM53HDSXX:4:1166:30029:33426		21	47027402	NC_007605	52114	
A00295:260:HM53HDSXX:4:2563:30906:20885		22	16883066	NC_007605	59303	
A00295:260:HM53HDSXX:4:2378:14660:3897		22	17374143	NC_007605	149893	
A00295:260:HM53HDSXX:2:1170:30978:12868		22	19666092	NC_007605	102064	
A00295:260:HM53HDSXX:1:1219:17544:23578		22	21671319	NC_007605	122146	
A00295:260:HM53HDSXX:2:1372:30020:11616		22	23050017	NC_007605	139412	
A00295:260:HM53HDSXX:2:1647:8901:34475		22	24231359	NC_007605	85603	
A00295:260:HM53HDSXX:2:1657:17562:7858		22	25270222	NC_007605	111222	
A00295:260:HM53HDSXX:4:1352:31331:33270		22	26143385	NC_007605	62276	
A00295:260:HM53HDSXX:3:2510:8323:31375		22	26408903	NC_007605	47632	
A00295:260:HM53HDSXX:4:2417:20862:7811		22	27647518	NC_007605	111355	
A00295:260:HM53HDSXX:3:2461:26992:26162		22	28511536	NC_007605	103606	
A00295:260:HM53HDSXX:2:2240:10031:17049		22	29405218	NC_007605	92975	
A00295:260:HM53HDSXX:2:2445:2871:5869		22	29960635	NC_007605	105998	
A00295:260:HM53HDSXX:3:1504:2835:4993		22	34153262	NC_007605	150305	
A00295:260:HM53HDSXX:2:2340:6759:17613		22	34600673	NC_007605	71406	
A00295:260:HM53HDSXX:2:2178:5575:2190		22	35307105	NC_007605	110386	
A00295:260:HM53HDSXX:1:2665:10520:4398		22	35472547	NC_007605	148136	
A00295:260:HM53HDSXX:3:2320:15700:7513		22	36878467	NC_007605	167355	
A00295:260:HM53HDSXX:2:2613:16622:1783		22	37291097	NC_007605	77328	
A00295:260:HM53HDSXX:4:1608:2555:7200		22	38146562	NC_007605	99092	
A00295:260:HM53HDSXX:3:2544:29912:33442		22	38186274	NC_007605	124408	
A00295:260:HM53HDSXX:2:1375:31259:31704		22	38453604	NC_007605	130597	
A00295:260:HM53HDSXX:2:2653:8522:16877		22	38882489	NC_007605	118078	
A00295:260:HM53HDSXX:3:1307:30418:20165		22	40042593	NC_007605	60462	
A00295:260:HM53HDSXX:2:2672:5927:4366		22	43892939	NC_007605	36413	
A00295:260:HM53HDSXX:2:2518:18719:26741		22	43979296	NC_007605	145595	
A00295:260:HM53HDSXX:2:2518:18719:26741		22	43979297	NC_007605	145904	
A00295:260:HM53HDSXX:3:2354:1687:5885		22	49148946	NC_007605	112919	
A00295:260:HM53HDSXX:4:1130:17806:8656		22	49155567	NC_007605	105609	
A00295:260:HM53HDSXX:4:1130:17806:8656		22	49155568	NC_007605	105674	
A00295:260:HM53HDSXX:1:1301:5927:6590		3	1962216	NC_007605	109259	
A00295:260:HM53HDSXX:1:1547:28537:24799		3	5468222	NC_007605	64796	
A00295:260:HM53HDSXX:4:2655:8965:33082		3	9812901	NC_007605	148528	
A00295:260:HM53HDSXX:3:1127:30716:36432		3	11036386	NC_007605	6452	
A00295:260:HM53HDSXX:2:2603:20853:21856		3	11742245	NC_007605	50597	
A00295:260:HM53HDSXX:2:2603:20853:21856		3	11742246	NC_007605	50490	
A00295:260:HM53HDSXX:3:2234:29460:29966		3	12580594	NC_007605	164202	
A00295:260:HM53HDSXX:2:2143:3450:26694		3	12810415	NC_007605	11986	
A00295:260:HM53HDSXX:1:2356:28176:17660		3	15327319	NC_007605	82164	
A00295:260:HM53HDSXX:1:1662:3784:26616		3	15461695	NC_007605	124160	
A00295:260:HM53HDSXX:3:2318:31647:14998		3	15737908	NC_007605	79975	
A00295:260:HM53HDSXX:3:2470:29803:32346		3	16238978	NC_007605	162847	
A00295:260:HM53HDSXX:4:1409:32425:26021		3	16384490	NC_007605	89290	
A00295:260:HM53HDSXX:2:2667:24225:29387		3	17985381	NC_007605	139511	
A00295:260:HM53HDSXX:1:2609:10700:15734		3	18050827	NC_007605	91172	
A00295:260:HM53HDSXX:2:1436:11740:14873		3	18302445	NC_007605	74293	
A00295:260:HM53HDSXX:2:1436:11740:14873		3	18302446	NC_007605	74522	
A00295:260:HM53HDSXX:4:1449:25726:19961		3	18408057	NC_007605	167865	
A00295:260:HM53HDSXX:1:2169:9453:25285		3	19474848	NC_007605	43087	
A00295:260:HM53HDSXX:3:1349:28203:11851		3	20153579	NC_007605	94152	
A00295:260:HM53HDSXX:1:2572:21368:4742		3	22211235	NC_007605	164638	
A00295:260:HM53HDSXX:1:1643:12129:7216		3	22739130	NC_007605	56985	
A00295:260:HM53HDSXX:4:1256:6876:5102		3	23431898	NC_007605	58991	
A00295:260:HM53HDSXX:4:1256:6876:5102		3	23431899	NC_007605	59117	
A00295:260:HM53HDSXX:4:1317:1353:15295		3	24404909	NC_007605	96948	
A00295:260:HM53HDSXX:4:2616:21260:18082		3	25985928	NC_007605	70197	
A00295:260:HM53HDSXX:3:2158:21920:36730		3	26789607	NC_007605	103933	
A00295:260:HM53HDSXX:3:1455:26196:34084		3	27844573	NC_007605	86681	
A00295:260:HM53HDSXX:1:1349:20509:9956		3	27846499	NC_007605	67961	
A00295:260:HM53HDSXX:1:1349:20509:9956		3	27846500	NC_007605	68119	
A00295:260:HM53HDSXX:3:1513:26015:20400		3	29833356	NC_007605	4461	
A00295:260:HM53HDSXX:1:2307:3016:24377		3	30789044	NC_007605	45312	
A00295:260:HM53HDSXX:3:1420:27046:5181		3	34561109	NC_007605	44177	
A00295:260:HM53HDSXX:3:1420:27046:5181		3	34561110	NC_007605	44179	
A00295:260:HM53HDSXX:1:1249:4860:17895		3	35124638	NC_007605	134466	
A00295:260:HM53HDSXX:1:1423:26142:34835		3	35748705	NC_007605	50069	
A00295:260:HM53HDSXX:2:2543:21513:20964		3	36160099	NC_007605	139154	
A00295:260:HM53HDSXX:3:1203:1118:12853		3	36923563	NC_007605	85466	
A00295:260:HM53HDSXX:1:2267:26666:3552		3	40347554	NC_007605	71650	
A00295:260:HM53HDSXX:2:2101:9833:30859		3	41402021	NC_007605	37360	
A00295:260:HM53HDSXX:1:1313:29243:22639		3	41833209	NC_007605	161338	
A00295:260:HM53HDSXX:4:1419:16143:29543		3	42296988	NC_007605	63896	
A00295:260:HM53HDSXX:1:2114:15962:9972		3	42654063	NC_007605	76098	
A00295:260:HM53HDSXX:1:2114:15962:9972		3	42654063	NC_007605	76098	
A00295:260:HM53HDSXX:1:1628:3459:35446		3	42665365	NC_007605	70141	
A00295:260:HM53HDSXX:1:1437:4110:21449		3	44111492	NC_007605	150914	
A00295:260:HM53HDSXX:3:2615:30038:10551		3	44772852	NC_007605	9903	
A00295:260:HM53HDSXX:3:2615:30038:10551		3	44772853	NC_007605	9818	
A00295:260:HM53HDSXX:3:1274:26612:18458		3	46067065	NC_007605	66268	
A00295:260:HM53HDSXX:3:1274:26612:18458		3	46067066	NC_007605	66149	
A00295:260:HM53HDSXX:3:2449:2871:25567		3	46067066	NC_007605	66149	
A00295:260:HM53HDSXX:4:2148:19868:15327		3	46786546	NC_007605	90078	
A00295:260:HM53HDSXX:4:2412:14561:12837		3	48051359	NC_007605	159253	
A00295:260:HM53HDSXX:2:2272:29161:23437		3	48296699	NC_007605	103423	
A00295:260:HM53HDSXX:2:1245:13874:15687		3	48638759	NC_007605	59598	
A00295:260:HM53HDSXX:2:2603:26955:14669		3	48685627	NC_007605	161465	
A00295:260:HM53HDSXX:4:2525:10737:29794		3	49046033	NC_007605	149215	
A00295:260:HM53HDSXX:4:2525:10737:29794		3	49046034	NC_007605	149369	
A00295:260:HM53HDSXX:2:2558:32796:8124		3	50760824	NC_007605	90274	
A00295:260:HM53HDSXX:4:1221:14118:8970		3	50888926	NC_007605	164882	
A00295:260:HM53HDSXX:4:1601:8241:19085		3	52232911	NC_007605	111013	
A00295:260:HM53HDSXX:1:1663:13277:36479		3	52447669	NC_007605	3355	
A00295:260:HM53HDSXX:4:1267:3595:20588		3	53987512	NC_007605	45414	
A00295:260:HM53HDSXX:3:2202:27299:28667		3	54620328	NC_007605	42273	
A00295:260:HM53HDSXX:1:1176:29586:23359		3	55264218	NC_007605	46268	
A00295:260:HM53HDSXX:3:1506:14642:15922		3	57387805	NC_007605	11797	
A00295:260:HM53HDSXX:3:1506:14642:15922		3	57387806	NC_007605	11896	
A00295:260:HM53HDSXX:4:2278:29441:16344		3	58603350	NC_007605	61738	
A00295:260:HM53HDSXX:1:1254:16242:18004		3	58790467	NC_007605	35953	
A00295:260:HM53HDSXX:1:2674:26747:10144		3	59207197	NC_007605	42556	
A00295:260:HM53HDSXX:4:1474:30183:1564		3	61349037	NC_007605	75856	
A00295:260:HM53HDSXX:2:1165:8278:31892		3	61645028	NC_007605	62974	
A00295:260:HM53HDSXX:4:1566:3540:10567		3	63260421	NC_007605	161107	
A00295:260:HM53HDSXX:4:1566:3540:10567		3	63260422	NC_007605	161338	
A00295:260:HM53HDSXX:4:1327:13865:30013		3	63816570	NC_007605	128680	
A00295:260:HM53HDSXX:2:1663:21287:14967		3	63831584	NC_007605	101304	
A00295:260:HM53HDSXX:3:2249:19596:33990		3	68270271	NC_007605	145956	
A00295:260:HM53HDSXX:4:2263:14290:1532		3	68757363	NC_007605	88383	
A00295:260:HM53HDSXX:2:2556:28402:25629		3	69846975	NC_007605	138438	
